step, time, COM_x, COM_y, COM_z, COM_vx, COM_vy, COM_vz, KE_total, PE_total, E_total
   74000    73.970978   1.04469739E-01 -1.76146869E-02  3.17225195E-02  2.38416134E-03 -8.78516876E-04  4.01851634E-04  7.10965538E+00 -1.73775864E+01 -1.02679310E+01
   74500    74.470703   1.05661824E-01 -1.80539470E-02  3.19233164E-02  2.38420512E-03 -8.78570601E-04  4.01298690E-04  6.87721443E+00 -1.71293068E+01 -1.02520924E+01
   75000    74.970428   1.06853910E-01 -1.84932351E-02  3.21238227E-02  2.38420093E-03 -8.78611696E-04  4.00801538E-04  7.00210571E+00 -1.72386398E+01 -1.02365341E+01
   75500    75.470154   1.08045988E-01 -1.89325567E-02  3.23240906E-02  2.38418207E-03 -8.78609135E-04  4.00223769E-04  7.26460171E+00 -1.74849758E+01 -1.02203741E+01
   76000    75.969879   1.09238081E-01 -1.93718616E-02  3.25240456E-02  2.38414528E-03 -8.78615014E-04  3.99637356E-04  7.10381842E+00 -1.73078995E+01 -1.02040806E+01
   76500    76.469604   1.10430114E-01 -1.98111571E-02  3.27237360E-02  2.38411059E-03 -8.78602907E-04  3.99153389E-04  6.83117867E+00 -1.70198860E+01 -1.01887074E+01
   77000    76.969330   1.11622177E-01 -2.02504657E-02  3.29231769E-02  2.38406379E-03 -8.78625899E-04  3.98695498E-04  6.93581390E+00 -1.71094513E+01 -1.01736374E+01
   77500    77.469055   1.12814248E-01 -2.06897836E-02  3.31224129E-02  2.38408963E-03 -8.78667808E-04  3.98147735E-04  7.12577820E+00 -1.72838058E+01 -1.01580276E+01
   78000    77.968781   1.14006273E-01 -2.11291313E-02  3.33213322E-02  2.38414505E-03 -8.78681720E-04  3.97515832E-04  7.04523230E+00 -1.71875019E+01 -1.01422691E+01
   78500    78.468506   1.15198329E-01 -2.15684716E-02  3.35199498E-02  2.38417718E-03 -8.78662860E-04  3.96959367E-04  6.84147072E+00 -1.69685936E+01 -1.01271229E+01
   79000    78.968231   1.16390429E-01 -2.20077764E-02  3.37182879E-02  2.38420395E-03 -8.78654770E-04  3.96412564E-04  7.04014969E+00 -1.71522160E+01 -1.01120663E+01
   79500    79.467957   1.17582574E-01 -2.24471092E-02  3.39163616E-02  2.38420349E-03 -8.78653722E-04  3.95843585E-04  7.15075064E+00 -1.72472591E+01 -1.00965080E+01
   80000    79.967682   1.18774682E-01 -2.28864327E-02  3.41141336E-02  2.38418183E-03 -8.78665713E-04  3.95250448E-04  6.98779488E+00 -1.70687771E+01 -1.00809822E+01
   80500    80.467407   1.19966716E-01 -2.33257804E-02  3.43116224E-02  2.38418020E-03 -8.78694002E-04  3.94768023E-04  6.74536753E+00 -1.68117008E+01 -1.00663338E+01
   81000    80.967133   1.21158853E-01 -2.37651281E-02  3.45088951E-02  2.38417904E-03 -8.78707797E-04  3.94311093E-04  6.89674664E+00 -1.69484844E+01 -1.00517378E+01
   81500    81.466858   1.22350939E-01 -2.42044758E-02  3.47059295E-02  2.38414621E-03 -8.78692837E-04  3.93768074E-04  7.06922197E+00 -1.71059113E+01 -1.00366898E+01
   82000    81.966583   1.23542994E-01 -2.46438030E-02  3.49026807E-02  2.38412293E-03 -8.78662453E-04  3.93234193E-04  6.98736858E+00 -1.70089035E+01 -1.00215349E+01
   82500    82.466309   1.24735072E-01 -2.50831321E-02  3.50991748E-02  2.38411268E-03 -8.78641149E-04  3.92785878E-04  6.86687756E+00 -1.68737602E+01 -1.00068827E+01
   83000    82.966034   1.25927106E-01 -2.55224444E-02  3.52954604E-02  2.38407776E-03 -8.78602616E-04  3.92322283E-04  6.92876530E+00 -1.69211063E+01 -9.99234104E+00
   83500    83.465759   1.27119198E-01 -2.59617195E-02  3.54914851E-02  2.38403026E-03 -8.78575025E-04  3.91811074E-04  7.01674843E+00 -1.69943047E+01 -9.97755623E+00
   84000    83.965485   1.28311142E-01 -2.64010318E-02  3.56872864E-02  2.38399114E-03 -8.78605759E-04  3.91361071E-04  6.87043667E+00 -1.68333931E+01 -9.96295643E+00
   84500    84.465210   1.29503116E-01 -2.68403161E-02  3.58828530E-02  2.38396740E-03 -8.78609892E-04  3.90965230E-04  6.76540470E+00 -1.67142143E+01 -9.94880962E+00
   85000    84.964935   1.30695105E-01 -2.72796378E-02  3.60782444E-02  2.38394714E-03 -8.78664549E-04  3.90525267E-04  6.91428947E+00 -1.68490372E+01 -9.93474770E+00
   85500    85.464661   1.31887078E-01 -2.77189743E-02  3.62733640E-02  2.38391478E-03 -8.78701627E-04  3.90004134E-04  7.07860184E+00 -1.69987793E+01 -9.92017746E+00
   86000    85.964386   1.33079052E-01 -2.81583257E-02  3.64682563E-02  2.38383561E-03 -8.78695864E-04  3.89471650E-04  7.05130482E+00 -1.69568329E+01 -9.90552807E+00
   86500    86.464111   1.34270862E-01 -2.85976660E-02  3.66628692E-02  2.38382374E-03 -8.78715713E-04  3.89020541E-04  6.92333889E+00 -1.68145256E+01 -9.89118671E+00
   87000    86.963837   1.35462835E-01 -2.90370435E-02  3.68572809E-02  2.38383445E-03 -8.78759136E-04  3.88650020E-04  6.94970465E+00 -1.68268013E+01 -9.87709618E+00
   87500    87.463562   1.36654705E-01 -2.94764359E-02  3.70515101E-02  2.38381163E-03 -8.78802675E-04  3.88262764E-04  6.98915768E+00 -1.68520317E+01 -9.86287403E+00
   88000    87.963287   1.37846664E-01 -2.99158599E-02  3.72455418E-02  2.38374947E-03 -8.78865540E-04  3.87871056E-04  6.91157103E+00 -1.67602081E+01 -9.84863663E+00
   88500    88.463013   1.39038503E-01 -3.03552784E-02  3.74394171E-02  2.38367915E-03 -8.78893770E-04  3.87544045E-04  6.82184076E+00 -1.66566410E+01 -9.83480072E+00
   89000    88.962738   1.40230387E-01 -3.07947341E-02  3.76330763E-02  2.38364819E-03 -8.78945226E-04  3.87240521E-04  6.82634830E+00 -1.66474838E+01 -9.82113552E+00
   89500    89.462463   1.41422167E-01 -3.12342346E-02  3.78266275E-02  2.38360534E-03 -8.79028696E-04  3.86926229E-04  6.96944809E+00 -1.67767181E+01 -9.80727005E+00
   90000    89.962189   1.42613947E-01 -3.16737853E-02  3.80199887E-02  2.38354853E-03 -8.79141677E-04  3.86558357E-04  7.05994606E+00 -1.68530464E+01 -9.79310036E+00
   90500    90.461914   1.43805712E-01 -3.21133696E-02  3.82131785E-02  2.38353945E-03 -8.79253086E-04  3.86171014E-04  6.87258244E+00 -1.66517887E+01 -9.77920628E+00
   91000    90.961639   1.44997537E-01 -3.25530246E-02  3.84061709E-02  2.38353875E-03 -8.79338069E-04  3.85793333E-04  6.80547857E+00 -1.65712318E+01 -9.76575279E+00
   91500    91.461365   1.46189287E-01 -3.29927020E-02  3.85989696E-02  2.38353130E-03 -8.79418803E-04  3.85413179E-04  6.89731693E+00 -1.66495972E+01 -9.75228024E+00
   92000    91.961090   1.47381037E-01 -3.34324539E-02  3.87916043E-02  2.38345400E-03 -8.79509491E-04  3.85061838E-04  6.99533701E+00 -1.67338047E+01 -9.73846817E+00
   92500    92.460815   1.48572788E-01 -3.38722132E-02  3.89840528E-02  2.38338858E-03 -8.79593776E-04  3.84727318E-04  6.88218594E+00 -1.66069489E+01 -9.72476292E+00
   93000    92.960541   1.49764448E-01 -3.43120284E-02  3.91763486E-02  2.38337228E-03 -8.79678177E-04  3.84450716E-04  6.77382469E+00 -1.64852867E+01 -9.71146202E+00
   93500    93.460266   1.50956124E-01 -3.47518995E-02  3.93684693E-02  2.38338462E-03 -8.79753265E-04  3.84165731E-04  6.79948997E+00 -1.64977684E+01 -9.69827843E+00
   94000    93.959991   1.52147800E-01 -3.51917967E-02  3.95604931E-02  2.38341978E-03 -8.79805826E-04  3.83876672E-04  6.92658901E+00 -1.66114864E+01 -9.68489742E+00
   94500    94.459717   1.53339565E-01 -3.56317237E-02  3.97523530E-02  2.38342979E-03 -8.79870495E-04  3.83579900E-04  6.90675545E+00 -1.65782127E+01 -9.67145729E+00
   95000    94.959442   1.54531285E-01 -3.60716730E-02  3.99441049E-02  2.38343538E-03 -8.79926316E-04  3.83369217E-04  6.83256912E+00 -1.64907799E+01 -9.65821075E+00
   95500    95.459167   1.55722976E-01 -3.65116335E-02  4.01357412E-02  2.38340464E-03 -8.79939995E-04  3.83205130E-04  6.85743761E+00 -1.65025616E+01 -9.64512444E+00
   96000    95.958893   1.56914681E-01 -3.69516127E-02  4.03273255E-02  2.38334667E-03 -8.79971310E-04  3.83062143E-04  6.87818527E+00 -1.65101662E+01 -9.63198090E+00
   96500    96.458618   1.58106416E-01 -3.73915918E-02  4.05188017E-02  2.38330010E-03 -8.80015199E-04  3.82913742E-04  6.86465502E+00 -1.64834003E+01 -9.61874580E+00
   97000    96.958344   1.59297943E-01 -3.78316231E-02  4.07102332E-02  2.38326238E-03 -8.80018226E-04  3.82736733E-04  6.73389912E+00 -1.63396778E+01 -9.60577869E+00
   97500    97.458069   1.60489604E-01 -3.82716395E-02  4.09015231E-02  2.38323188E-03 -8.80011008E-04  3.82506929E-04
